M72.88,Other fibroblastic disorders; Abscess of fascia  Other,,,,,
M72.9,"Fibroblastic disorder, unspecified; Fasciitis NOS;Fibromatosis NOS",,,,,
M72.98,"Fibroblastic disorder, unspecified; Fasciitis NOS;Fibromatosis NOS  Other",,,,,
M72.99,"Fibroblastic disorder, unspecified; Fasciitis NOS;Fibromatosis NOS  Site unspecified",,,,,
M75.0,"Adhesive capsulitis of shoulder; Frozen shoulder;Periarthritis of shoulder",,,,,
M75.1,"Rotator cuff syndrome; Rotator cuff or supraspinatus tearor rupture complete)(incomplete), not specifiedas traumatic; Supraspinatus syndrome",,,,,
M75.2,Bicipital tendinitis,,,,,
M75.3,Calcific tendinitis of shoulder; Calcified bursa of shoulder,,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
M75.5,Bursitis of shoulder,,,,,
M75.8,Other shoulder lesions,,,,,
M75.9,"Shoulder lesion, unspecified",,,,,
M76,"Enthesopathies of lower limb, excluding foot",,,,,
M76.0,Gluteal tendinitis,,,,,
M76.1,Psoas tendinitis,,,,,
M76.3,Iliotibial band syndrome,,,,,
M76.4,Tibial collateral bursitis [Pellegrini-Stieda],,,,,
M76.5,Patellar tendinitis,,,,,
M76.6,Achilles tendinitis; Achilles bursitis,,,,,
M76.7,Peroneal tendinitis,,,,,
M76.8,"Other enthesopathies of lower limb, excluding foot;Anterior tibial syndrome; Posterior tibial tendinitis",,,,,
M76.9,"Enthesopathy of lower limb, unspecified",,,,,
M77.0,Medial epicondylitis,,,,,
M77.1,Lateral epicondylitis; Tennis elbow,,,,,
M77.3,Calcaneal spur,,,,,
M77.5,Other enthesopathy of foot,,,,,
M77.8,"Other enthesopathies, not elsewhere classified",,,,,
M77.9,"Enthesopathy, unspecified; Bone spur NOS; Capsulitis NOS;Periarthritis NOS; Tendinitis NOS",,,,,
M79.80,Other specified soft tissue disorders Multiple site,,,,,
M79.81,Other specified soft tissue disorders Shoulder region,,,,,
M79.82,Other specified soft tissue disorders Upper arm,,,,,
M79.84,Other specified soft tissue disorders Hand,,,,,
M79.85,Other specified soft tissue disorders Pelvic region and thigh,,,,,
M79.86,Other specified soft tissue disorders Lower leg,,,,,
M79.87,Other specified soft tissue disorders Ankle and foot,,,,,
M79.88,Other specified soft tissue disorders Other,,,,,
M79.89,Other specified soft tissue disorders Site unspecified,,,,,
M79.91,"Soft tissue disorder, unspecified Shoulder region",,,,,
M79.95,"Soft tissue disorder, unspecified Pelvic region and thigh",,,,,
M79.98,"Soft tissue disorder, unspecified Other",,,,,
M79.99,"Soft tissue disorder, unspecified Site unspecified",,,,,
M79.00,"Rheumatism, unspecified Multiple site",,,,,
M79.01,"Rheumatism, unspecified Shoulder region",,,,,
M79.02,"Rheumatism, unspecified Upper arm",,,,,
M79.05,"Rheumatism, unspecified Pelvic region and thigh",,,,,
M79.07,"Rheumatism, unspecified Ankle and foot",,,,,
M79.08,"Rheumatism, unspecified Other",,,,,
M79.09,"Rheumatism, unspecified Site unspecified",,,,,
M79.10,Myalgia Multiple site,,,,,
M79.11,Myalgia Shoulder region,,,,,
M79.12,Myalgia Upper arm,,,,,
M79.15,Myalgia Pelvic region and thigh,,,,,
M79.16,Myalgia Lower leg,,,,,
M79.18,Myalgia Other,,,,,
M79.19,Myalgia Site unspecified,,,,,
M79.20,"Neuralgia and neuritis, unspecified Multiple site",,,,,
M79.21,"Neuralgia and neuritis, unspecified Shoulder region",,,,,
M79.22,"Neuralgia and neuritis, unspecified Upper arm",,,,,
M79.25,"Neuralgia and neuritis, unspecified Pelvic region and thigh",,,,,
M79.28,"Neuralgia and neuritis, unspecified Other",,,,,
M79.29,"Neuralgia and neuritis, unspecified Site unspecified",,,,,
M79.39,"Panniculitis, unspecified Site unspecified",,,,,
M96.8,Other postprocedural musculoskeletal disorders,,,,,
P94.0,Transient neonatal myasthenia gravis,,,,,
G70.0,Myasthenia gravis,,,,,
G70.2,Congenital and developmental myasthenia,,,,,
G70.8,Other specified myoneural disorders,,,,,
G70.9,"Myoneural disorder, unspecified",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
G71.1,"Myotonic disorders; Dystrophia myotonica [Steinert];Myotonia, chondrodystrophic; Myotonia, drug-induced;Myotonia, symptomatic; Myotonia, congenita NOS;Myotonia, congenita dominant [Thomsen]; Myotonia,congenital recessive [Becker]; Neuromyotonia [Isaac];Paramyotonia congenita; Pseudomyotonia",,,,,
G71.2,"Congenital myopathies; Congenital muscular dystrophyNOS; Congenital muscular dystrophy with specificmorphological abnormalities of the muscle fibre; CentralcoreDisease ; Minicore Disease ; MulticoreDisease ; Fibre-type disproportion; Myopathy myotubular (centronuclear);Myopathy nemaline",,,,,
G71.9,"Primary disorder of muscle, unspecified; Hereditarymyopathy NOS",,,,,
G72.0,Drug-induced myopathy,,,,,
G72.1,Alcoholic myopathy,,,,,
G72.2,Myopathy due to other toxic agents,,,,,
G72.3,"Periodic paralysis; Periodic paralysis (familial)hyperkalaemic; Periodic paralysis (familial)  hypokalaemic;Periodic paralysis (familial)  myotonic; Periodic paralysis(familial)  normokalaemic",,,,,
G72.4,"Inflammatory myopathy, not elsewhere classified",,,,,
G72.8,Other specified myopathies,,,,,
G72.9,"Myopathy, unspecified",,,,,
P91.0,Neonatal cerebral ischaemia,,,,,
P00.0,"Fetus and newborn affected by maternal hypertensivedisorders",,,,,
P00.1,"Fetus and newborn affected by maternal renal and urinarytract diseases",,,,,
P00.2,"Fetus and newborn affected by maternal infectious andparasitic diseases",,,,,
P00.3,"Fetus and newborn affected by other maternal circulatoryand respiratory diseases",,,,,
P00.4,"Fetus and newborn affected by maternal nutritionaldisorders; Maternal nutriotion NOS",,,,,
P00.5,Fetus and newborn affected by maternal injury,,,,,
P00.6,"Fetus and newborn affected by surgical procedure onmother",,,,,
P00.7,"Fetus and newborn affected by other medical procedureson mother, not elsewhere classified",,,,,
P00.8,"Fetus and newborn affected by other maternal conditions;Fetus or newborn affected by maternal genital tract andother localized infections; Fetus or newborn affected bymaternal systemic lupus erythematosus",,,,,
P00.9,"Fetus and newborn affected by unspecified maternalcondition",,,,,
P01.0,Fetus and newborn affected by incompetent cervix,,,,,
P01.1,"Fetus and newborn affected by premature rupture ofmembranes",,,,,
P01.2,Fetus and newborn affected by oligohydramnios,,,,,
P01.3,"Fetus and newborn affected by polyhydramnios;Hydramnios",,,,,
P01.4,"Fetus and newborn affected by ectopic pregnancy;Abdominal pregnancy",,,,,
P01.5,"Fetus and newborn affected by multiple pregnancy; Tripletpregnance; Twin pregnancy",,,,,
P01.6,Fetus and newborn affected by maternal death,,,,,
P01.7,"Fetus and newborn affected by malpresentation beforelabour; Breech presentation before labor; External versionbefore labour; Face presentation before labour; Transverselie before labour; Unstable lie before labour",,,,,
P01.8,"Fetus and newborn affected by other maternalcomplications of pregnancy; Spontaneous abortion, fetus",,,,,
P01.9,"Fetus and newborn affected by maternal complication ofpregnancy, unspecified",,,,,
P02.0,Fetus and newborn affected by placenta praevia,,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
P02.2,"Fetus and newborn affected by other and unspecifiedmorphological and functional abnormalities of placenta;Placental dysfunction; Placental infarction; Placentalinsufficiency",,,,,
P02.3,"Fetus and newborn affected by placental transfusionsyndromes; Placental and cord abnormalities resulting intwin-to-twin or other transplacental transfusion",,,,,
P02.4,Fetus and newborn affected by prolapsed cord,,,,,
P02.5,"Fetus and newborn affected by other compression ofumbilical cord; Cord (tightly) around neck; Entanglement ofcord; Knot in cord",,,,,
P02.6,"Fetus and newborn affected by other and unspecifiedconditions of umbilical cord; Short cord; Vasa praevia",,,,,
P02.7,"Fetus and newborn affected by chorioamnionitis;Amnionitis; Membranitis; Placentitis",,,,,
P02.8,"Fetus and newborn affected by other abnormalities ofmembranes",,,,,
P02.9,"Fetus and newborn affected by abnormality of membranes,unspecified",,,,,
P03.0,"Fetus and newborn affected by breech delivery andextraction",,,,,
P03.1,"Fetus and newborn affected by other malpresentation,malposition and disproportion during labour and delivery;Contracted pelvis; Persistent occipitoposterior; Transverselie",,,,,
P03.2,Fetus and newborn affected by forceps delivery,,,,,
P03.3,"Fetus and newborn affected by delivery by vacuumextractor [ventouse]",,,,,
P03.4,Fetus and newborn affected by caesarean delivery,,,,,
P03.5,Fetus and newborn affected by precipitate delivery,,,,,
P03.6,"Fetus and newborn affected by abnormal uterinecontractions; Fetus and newborn affected by abnormalHypertonic lahour; Fetus and newborn affected byabnormal Uterine inertia",,,,,
P03.8,"Fetus and newborn affected by other specifiedcomplications of labour and delivery",,,,,
P03.9,"Fetus and newborn affected by complication of labour anddelivery, unspecified",,,,,
P04.0,"Fetus and newborn affected by maternal anaesthesia andanalgesia in pregnancy, labour and delivery",,,,,
P04.1,"Fetus and newborn affected by other maternal medication;Cancer chemotherapy; Cytotoxic drugs",,,,,
P04.2,Fetus and newborn affected by maternal use of tobacco,,,,,
P04.3,Fetus and newborn affected by maternal use of alcohol,,,,,
P04.5,"Fetus and newborn affected by maternal use of nutritionalchemical substances",,,,,
P04.8,"Fetus and newborn affected by other maternal noxiousinfluences",,,,,
D37.0,"Neoplasm of uncertain or unknown behaviour of Lip, oralcavity and pharynx; Neoplasm of uncertain or unknownbehaviour of  Aryepiglottic fold NOS; Neoplasm ofuncertain or unknown behaviour of hypopharyngeal aspectof Aryepiglottic fold; Neoplasm of uncertain or unknownbehaviour of marginal zone of Aryepiglottic fold; Neoplasmof uncertain or unknown behaviour of Major and minorsalivary glands; Neoplasm of uncertain or unknownbehaviour of Vermilion border of lip",,,,,
D37.1,Neoplasm of uncertain or unknown behaviour of Stomach,,,,,
D37.2,"Neoplasm of uncertain or unknown behaviour of Smallintestine",,,,,
D37.3,Neoplasm of uncertain or unknown behaviour of Appendix,,,,,
D37.4,Neoplasm of uncertain or unknown behaviour of Colon,,,,,
D37.5,"Neoplasm of uncertain or unknown behaviour of Rectum;Neoplasm of uncertain or unknown behaviour ofRectosigmoid junction",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
D37.7,"Neoplasm of uncertain or unknown behaviour of Otherdigestive organs; Neoplasm of uncertain or unknownbehaviour of Anal canal; Neoplasm of uncertain orunknown behaviour of Anal sphincter;  Neoplasm ofuncertain or unknown behaviour of Anus NOS; Neoplasmof uncertain or unknown behaviour of Intestine NOS;Neoplasm of uncertain or unknown behaviour ofOesophagus; Neoplasm of uncertain or unknown behaviourof Pancreas",,,,,
D37.9,"Neoplasm of uncertain or unknown behaviour of Digestiveorgan, unspecified",,,,,
D38.0,"Neoplasm of uncertain or unknown behaviour of Larynx;Neoplasm of uncertain or unknown behaviour of laryngealaspect of Aryepiglottic fold; Neoplasm of uncertain orunknown behaviour of  Suprahyoid portion of Epiglottis",,,,,
D38.1,"Neoplasm of uncertain or unknown behaviour of Trachea,bronchus and lung",,,,,
D38.2,Neoplasm of uncertain or unknown behaviour of Pleura,,,,,
D38.3,"Neoplasm of uncertain or unknown behaviour ofMediastinum",,,,,
D38.4,Neoplasm of uncertain or unknown behaviour of Thymus,,,,,
D38.5,"Neoplasm of uncertain or unknown behaviour of Otherrespiratory organs; Neoplasm of uncertain or unknownbehaviour of  Accessory sinuses; Neoplasm of uncertain orunknown behaviour of Cartilage of nose; Neoplasm ofuncertain or unknown behaviour of Middle ear; Neoplasmof uncertain or unknown behaviour of Nasal cavities",,,,,
D38.6,"Neoplasm of uncertain or unknown behaviour ofRespiratory organ, unspecified",,,,,
D39.0,Neoplasm of uncertain or unknown behaviour of Uterus,,,,,
D39.1,Neoplasm of uncertain or unknown behaviour of Ovary,,,,,
D39.2,"Neoplasm of uncertain or unknown behaviour of Placenta;Chorioadenoma destruens; Invasive Hydatidiform mole;Malignant Hydatidiform mole",,,,,
D39.7,"Neoplasm of uncertain or unknown behaviour of Otherfemale genital organs; Neoplasm of uncertain or unknownbehaviour of  Skin of female genital organs",,,,,
D39.9,"Neoplasm of uncertain or unknown behaviour of Femalegenital organ, unspecified",,,,,
D40.0,Neoplasm of uncertain or unknown behaviour of Prostate,,,,,
D40.1,Neoplasm of uncertain or unknown behaviour of Testis,,,,,
D40.7,"Neoplasm of uncertain or unknown behaviour of Othermale genital organs; Neoplasm of uncertain or unknownbehaviour of  Skin of male genital organs",,,,,
D40.9,"Neoplasm of uncertain or unknown behaviour of Malegenital organ, unspecified",,,,,
D41.0,Neoplasm of uncertain or unknown behaviour of Kidney,,,,,
D41.1,"Neoplasm of uncertain or unknown behaviour of Renalpelvis",,,,,
D41.2,Neoplasm of uncertain or unknown behaviour of Ureter,,,,,
D41.3,Neoplasm of uncertain or unknown behaviour of Urethra,,,,,
D41.4,Neoplasm of uncertain or unknown behaviour of Bladder,,,,,
D41.9,"Neoplasm of uncertain or unknown behaviour of Urinaryorgan, unspecified",,,,,
D42.0,"Neoplasm of uncertain or unknown behaviour of Cerebralmeninges",,,,,
D42.1,"Neoplasm of uncertain or unknown behaviour of Spinalmeninges",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
D43.0,"Neoplasm of uncertain or unknown behaviour of Brain,supratentorial; Neoplasm of uncertain or unknownbehaviour of Cerebral ventricle; Neoplasm of uncertain orunknown behaviour of Cerebrum; Neoplasm of uncertainor unknown behaviour of Frontal lobe; Neoplasm ofuncertain or unknown behaviour of Occipital lobe;Neoplasm of uncertain or unknown behaviour of Parietallobe; Neoplasm of uncertain or unknown behaviour ofTemporal lobe",,,,,
D43.1,"Neoplasm of uncertain or unknown behaviour of Brain,infratentorial; Neoplasm of uncertain or unknownbehaviour of Brain stem; Neoplasm of uncertain orunknown behaviour of Cerebellum;   Neoplasm ofuncertain or unknown behaviour of Fourth ventricle",,,,,
D43.2,"Neoplasm of uncertain or unknown behaviour of Brain,unspecified",,,,,
D43.3,"Neoplasm of uncertain or unknown behaviour of Cranialnerves",,,,,
D43.4,"Neoplasm of uncertain or unknown behaviour of Spinalcord",,,,,
D43.7,"Neoplasm of uncertain or unknown behaviour of Otherparts of central nervous system",,,,,
D43.9,"Neoplasm of uncertain or unknown behaviour of Centralnervous system, unspecified; Neoplasm of uncertain orunknown behaviour of  Central Nervous system NOS",,,,,
D44.0,"Neoplasm of uncertain or unknown behaviour of Thyroidgland",,,,,
D44.1,"Neoplasm of uncertain or unknown behaviour of Adrenalgland",,,,,
D44.2,"Neoplasm of uncertain or unknown behaviour ofParathyroid gland",,,,,
D44.3,"Neoplasm of uncertain or unknown behaviour of Pituitarygland",,,,,
